
ông	NOUN	ʔoŋ	ông
Luân	NOUN	lwɤ̆n	Luân
:	PUNCT	:	:
"	PUNCT	"	"
Không	X	xoŋ	Không
có	VERB	kɔ	có
quyđịnh	NOUN	kwidiɲ	quyđịnh
rõ	ADJ	zɔ	rõ
,	PUNCT	,	,
nhưng	CCONJ	ɲɯŋ	nhưng
theo	ADP	tʰew	theo
quychế	NOUN	kwice	quychế
làmviệc	VERB	lamviək	làmviệc
thì	CCONJ	tʰi	thì
thứtrưởng	NOUN	tʰɯcɯəŋ	thứtrưởng
thườngtrực	VERB	tʰɯəŋcɯk	thườngtrực
đi	VERB	di	đi
vắng	ADJ	văŋ	vắng
,	PUNCT	,	,
thứtrưởng	NOUN	tʰɯcɯəŋ	thứtrưởng
ở	VERB	ɤ	ở
nhà	NOUN	ɲa	nhà
ký	VERB	ki	ký
thay	VERB	tʰăj	thay
.	PUNCT	.	.

Lẽra	X	lɛza	Lẽra
phải	VERB	faj	phải
có	VERB	kɔ	có
vănbản	NOUN	vănban	vănbản
riêng	ADJ	ziəŋ	riêng
,	PUNCT	,	,
đây	PROPN	dɤ̆j	đây
là	AUX	la	là
thiếusót	NOUN	tʰiəwsɔt	thiếusót
của	ADP	kwa	của
bịcáo	NOUN	bicaw	bịcáo
,	PUNCT	,	,
nhưng	CCONJ	ɲɯŋ	nhưng
chỉ	X	ci	chỉ
là	AUX	la	là
thiếusót	NOUN	tʰiəwsɔt	thiếusót
hànhchính	ADJ	hɛɲciɲ	hànhchính
...	PUNCT	...	...
"	PUNCT	"	"
.	PUNCT	.	.

Nếu	CCONJ	nɛu	Nếu
"	PUNCT	"	"
chưa	X	cɯə	chưa
rõ	ADJ	zɔ	rõ
,	PUNCT	,	,
HĐXX	NOUN	hdss	HĐXX
cóthể	X	kɔtʰe	cóthể
thẩmvấn	VERB	tʰɤ̆mvɤ̆n	thẩmvấn
bộtrưởng	NOUN	bocɯəŋ	bộtrưởng
Ngọ	NOUN	ŋɔ	Ngọ
và	SCONJ	va	và
thứtrưởng	NOUN	tʰɯcɯəŋ	thứtrưởng
phụtrách	VERB	fucɛc	phụtrách
xâydựng	VERB	sɤ̆jzɯŋ	xâydựng
cơbản	ADJ	kɤban	cơbản
-	PUNCT	-	-
ông	NOUN	oŋ	ông
PhạmHồngGiang	NOUN	famhoŋzaŋ	PhạmHồngGiang
"	PUNCT	"	"
,	PUNCT	,	,
bịcáo	NOUN	bicaw	bịcáo
gợiý	VERB	ɣɤji	gợiý
.	PUNCT	.	.

"	PUNCT	"	"
Tiền	NOUN	tiən	Tiền
không	X	xoŋ	không
mất	VERB	mɤ̆t	mất
"	PUNCT	"	"
,	PUNCT	,	,
bịcáo	NOUN	bicaw	bịcáo
khẳngđịnh	VERB	xăŋdiɲ	khẳngđịnh
như	CCONJ	ɲɯ	như
đinh	NOUN	diɲ	đinh
đóng	VERB	dɔŋ	đóng
cột	NOUN	kot	cột
.	PUNCT	.	.

Tuynhiên	CCONJ	twiɲiən	Tuynhiên
,	PUNCT	,	,
HĐXX	NOUN	hdss	HĐXX
vẫn	X	vɤ̆n	vẫn
quyếtđịnh	VERB	kwiɛtdiɲ	quyếtđịnh
côngbố	VERB	koŋbo	côngbố
côngkhai	ADJ	koŋxaj	côngkhai
băng	NOUN	băŋ	băng
ghihình	VERB	ɣihiɲ	ghihình
và	SCONJ	va	và
biênbản	NOUN	biənban	biênbản
cuộc	NOUN	kuək	cuộc
đốichất	VERB	doicɤ̆t	đốichất
này	PROPN	năj	này
để	ADP	de	để
các	DET	kak	các
luậtsư	NOUN	lwɤ̆tsɯ	luậtsư
,	PUNCT	,	,
cửtọa	NOUN	kɯtwa	cửtọa
theodõi	VERB	tʰewzɔj	theodõi
.	PUNCT	.	.

206	NUM	206	206
ngàyđêm	NOUN	ŋăjdem	ngàyđêm
khốnkhổ	ADJ	xonxo	khốnkhổ
.	PUNCT	.	.

Giờđây	PROPN	zɤdɤ̆j	Giờđây
,	PUNCT	,	,
những	DET	ɲɯŋ	những
con	NOUN	kɔn	con
người	NOUN	ŋɯəj	người
ấy	PROPN	ɤ̆j	ấy
dườngnhư	X	zɯəŋɲɯ	dườngnhư
không	X	xoŋ	không
dám	VERB	zam	dám
nhìn	VERB	ɲin	nhìn
thẳng	ADJ	tʰăŋ	thẳng
mặt	NOUN	măt	mặt
nhau	NOUN	ɲăw	nhau
bởi	ADP	bɤj	bởi
nỗi	NOUN	noj	nỗi
đau	VERB	dăw	đau
của	ADP	kwa	của
những	DET	ɲɯŋ	những
ngày	NOUN	ŋăj	ngày
cũ	ADJ	ku	cũ
cứ	X	kɯ	cứ
ào	VERB	aw	ào
tới	X	tɤj	tới
...	PUNCT	...	...
.	PUNCT	.	.

nướcmắt	NOUN	nɯəkmăt	nướcmắt
và	SCONJ	va	và
sự	NOUN	sɯ	sự
thảngthốt	VERB	tʰaŋtʰot	thảngthốt
vẫn	X	vɤ̆n	vẫn
còn	X	kɔn	còn
hiện	VERB	hiən	hiện
rõ	ADJ	zɔ	rõ
trên	ADP	cen	trên
từng	PROPN	tɯŋ	từng
khuônmặt	NOUN	xuənmăt	khuônmặt
.	PUNCT	.	.

johor	NOUN	jɔhɔz	johor
ngày	NOUN	ŋăj	ngày
thứ	NOUN	tʰɯ	thứ
nhất	NUM	ɲɤ̆t	nhất
.	PUNCT	.	.

Cả	PROPN	ka	Cả
đoàn	NOUN	dwan	đoàn
mang	VERB	maŋ	mang
mì	NOUN	mi	mì
gói	NOUN	ɣɔj	gói
ra	X	za	ra
ăn	VERB	ăn	ăn
,	PUNCT	,	,
lượm	VERB	lɯəm	lượm
các	DET	kak	các
lon	NOUN	lɔn	lon
bia	NOUN	biə	bia
để	ADP	de	để
nấu	VERB	nɤ̆w	nấu
nước	NOUN	nɯək	nước
sôi	VERB	soj	sôi
.	PUNCT	.	.

sau	ADP	săw	sau
ba	NUM	ba	ba
ngày	NOUN	ŋăj	ngày
ăn	VERB	ăn	ăn
ngủ	VERB	ŋu	ngủ
tựtúc	ADJ	tɯtuk	tựtúc
,	PUNCT	,	,
mỗi	NUM	moj	mỗi
người	NOUN	ŋɯəj	người
được	VERB	dɯək	được
phát	VERB	fat	phát
hai	NUM	haj	hai
phần	NOUN	fɤ̆n	phần
cơm	NOUN	kɤm	cơm
/	PUNCT	/	/
ngày	NOUN	ŋăj	ngày
,	PUNCT	,	,
cả	PROPN	ka	cả
suất	NOUN	swɤ̆t	suất
trưa	NOUN	cɯə	trưa
và	SCONJ	va	và
chiều	NOUN	ciəw	chiều
dồn	VERB	zon	dồn
một	NUM	mot	một
.	PUNCT	.	.

Cuộcsống	NOUN	kuəksoŋ	Cuộcsống
kéodài	VERB	kewzaj	kéodài
như	CCONJ	ɲɯ	như
thế	PROPN	tʰe	thế
.	PUNCT	.	.

Mới	X	mɤj	Mới
hay	VERB	hăj	hay
tấtcả	DET	tɤ̆tka	tấtcả
chúngtôi	PROPN	cuŋtoj	chúngtôi
đã	X	da	đã
được	VERB	dɯək	được
hai	NUM	haj	hai
ôngbà	NOUN	oŋba	ôngbà
người	NOUN	ŋɯəj	người
Tàu	NOUN	tăw	Tàu
mua	VERB	mwa	mua
đi	X	di	đi
bán	VERB	ban	bán
lại	X	laj	lại
từ	ADP	tɯ	từ
người	NOUN	ŋɯəj	người
khác	ADJ	xak	khác
như	CCONJ	ɲɯ	như
những	DET	ɲɯŋ	những
món	NOUN	mɔn	món
hàng	NOUN	haŋ	hàng
.	PUNCT	.	.

"	PUNCT	"	"
Cả	PROPN	ka	Cả
đời	NOUN	dɤj	đời
tôi	PROPN	toj	tôi
chẳng	X	căŋ	chẳng
biết	VERB	biət	biết
đến	ADP	den	đến
một	NUM	mot	một
dòng	NOUN	zɔŋ	dòng
nhậtký	NOUN	ɲɤ̆tki	nhậtký
.	PUNCT	.	.

làm	VERB	lam	làm
được	X	dɯək	được
một	NUM	mot	một
tháng	NOUN	tʰaŋ	tháng
tám	NUM	tam	tám
ngày	NOUN	ŋăj	ngày
,	PUNCT	,	,
không	X	xoŋ	không
thấy	VERB	tʰɤ̆j	thấy
lươngbổng	NOUN	lɯəŋboŋ	lươngbổng
gì	PART	z	gì
,	PUNCT	,	,
cũng	X	kuŋ	cũng
không	X	xoŋ	không
biết	VERB	biət	biết
ai	PROPN	aj	ai
là	AUX	la	là
ông	NOUN	oŋ	ông
chủ	NOUN	cu	chủ
.	PUNCT	.	.

có	VERB	kɔ	có
một	NUM	mot	một
ông	NOUN	oŋ	ông
đến	VERB	den	đến
đưa	VERB	dɯə	đưa
tám	NUM	tam	tám
laođộng	NOUN	lawdoŋ	laođộng
đi	VERB	di	đi
,	PUNCT	,	,
nói	VERB	nɔj	nói
vào	VERB	vaw	vào
rừng	NOUN	zɯŋ	rừng
làm	VERB	lam	làm
lántrại	NOUN	lancaj	lántrại
rồi	CCONJ	zoj	rồi
phát	VERB	fat	phát
cây	NOUN	kɤ̆j	cây
caosu	NOUN	kawsu	caosu
.	PUNCT	.	.

có	VERB	kɔ	có
tám	NUM	tam	tám
người	NOUN	ŋɯəj	người
đi	VERB	di	đi
,	PUNCT	,	,
những	DET	ɲɯŋ	những
người	NOUN	ŋɯəj	người
không	X	xoŋ	không
đồngý	VERB	doŋi	đồngý
ở	VERB	ɤ	ở
lại	X	laj	lại
.	PUNCT	.	.

Tám	NUM	tam	Tám
người	NOUN	ŋɯəj	người
vào	VERB	vaw	vào
rừng	NOUN	zɯŋ	rừng
hôm	NOUN	hom	hôm
trước	ADJ	cɯək	trước
thì	CCONJ	tʰi	thì
hôm	NOUN	hom	hôm
sau	ADJ	săw	sau
bị	VERB	bi	bị
cảnhsát	NOUN	kɛɲsat	cảnhsát
bắt	VERB	băt	bắt
sáu	NUM	săw	sáu
người	NOUN	ŋɯəj	người
vì	ADP	vi	vì
không	X	xoŋ	không
có	VERB	kɔ	có
giấytờ	NOUN	zɤ̆itɤ	giấytờ
tùythân	ADJ	twitʰɤ̆n	tùythân
.	PUNCT	.	.

Còn	CCONJ	kɔn	Còn
những	DET	ɲɯŋ	những
người	NOUN	ŋɯəj	người
khác	ADJ	xak	khác
được	VERB	dɯək	được
bán	VERB	ban	bán
lại	X	laj	lại
qua	ADP	kwa	qua
các	DET	kak	các
ông	NOUN	oŋ	ông
chủ	NOUN	cu	chủ
nhỏ	ADJ	ɲɔ	nhỏ
,	PUNCT	,	,
không	X	xoŋ	không
biết	VERB	biət	biết
sốphận	NOUN	sofɤ̆n	sốphận
rasao	X	zasaw	rasao
.	PUNCT	.	.

Laođộng	NOUN	lawdoŋ	Laođộng
tiếptục	VERB	tiəptuk	tiếptục
bị	VERB	bi	bị
bán	VERB	ban	bán
tứtán	VERB	tɯtan	tứtán
.	PUNCT	.	.

Chúngtôi	NOUN	cuŋtoj	Chúngtôi
cầucứu	VERB	kɤ̆wkɯw	cầucứu
các	DET	kak	các
nơi	NOUN	nɤj	nơi
nhưng	CCONJ	ɲɯŋ	nhưng
đều	X	dɛu	đều
tuyệtvọng	VERB	twiətvɔŋ	tuyệtvọng
.	PUNCT	.	.

kualalumpur	NOUN	kwalalumpuz	kualalumpur
ngày	NOUN	ŋăj	ngày
thứ	NOUN	tʰɯ	thứ
39	NUM	39	39
.	PUNCT	.	.

cuộcsống	NOUN	kuəksoŋ	cuộcsống
thật	X	tʰɤ̆t	thật
ảmđạm	ADJ	amdam	ảmđạm
,	PUNCT	,	,
không	X	xoŋ	không
một	NUM	mot	một
ai	PROPN	aj	ai
giúpđỡ	VERB	zupdɤ	giúpđỡ
chúngtôi	PROPN	cuŋtoj	chúngtôi
,	PUNCT	,	,
Cuộcsống	NOUN	kuəksoŋ	Cuộcsống
cứ	X	kɯ	cứ
chuyểndời	VERB	cwiənzɤj	chuyểndời
liêntục	ADJ	liəntuk	liêntục
.	PUNCT	.	.

Nhiều	ADJ	ɲiəw	Nhiều
người	NOUN	ŋɯəj	người
kiệtsức	ADJ	kiətsɯk	kiệtsức
,	PUNCT	,	,
chúngtôi	PROPN	cuŋtoj	chúngtôi
phải	VERB	faj	phải
tự	PROPN	tɯ	tự
cứu	VERB	kɯw	cứu
mình	NOUN	miɲ	mình
.	PUNCT	.	.

Không	X	xoŋ	Không
có	VERB	kɔ	có
giấythônghành	NOUN	zɤ̆itʰoŋɛɲ	giấythônghành
,	PUNCT	,	,
chúngtôi	PROPN	cuŋtoj	chúngtôi
mất	VERB	mɤ̆t	mất
cả	PART	ka	cả
quyền	NOUN	kwiɛn	quyền
tựdo	ADJ	tɯzɔ	tựdo
đilại	VERB	dilaj	đilại
,	PUNCT	,	,
sống	VERB	soŋ	sống
trong	ADP	cɔŋ	trong
loâu	VERB	lwâu	loâu
thấpthỏm	VERB	tʰɤ̆ptʰɔm	thấpthỏm
.	PUNCT	.	.

từ	ADP	tɯ	từ
người	NOUN	ŋɯəj	người
laođộng	NOUN	lawdoŋ	laođộng
hợppháp	ADJ	hɤpfap	hợppháp
,	PUNCT	,	,
chúngtôi	PROPN	cuŋtoj	chúngtôi
bị	VERB	bi	bị
côngty	NOUN	koŋti	côngty
biến	VERB	biən	biến
thành	VERB	tʰɛɲ	thành
những	DET	ɲɯŋ	những
người	NOUN	ŋɯəj	người
bấthợppháp	ADJ	bɤ̆tʰɤpfap	bấthợppháp
.	PUNCT	.	.

Quảthật	X	kwatʰɤ̆t	Quảthật
,	PUNCT	,	,
chúngtôi	PROPN	cuŋtoj	chúngtôi
đang	X	daŋ	đang
đứng	VERB	dɯŋ	đứng
trước	ADP	cɯək	trước
cửa	NOUN	kɯə	cửa
nhàgiam	NOUN	ɲazam	nhàgiam
.	PUNCT	.	.

Nhưng	CCONJ	ɲɯŋ	Nhưng
chúngtôi	PROPN	cuŋtoj	chúngtôi
không	X	xoŋ	không
còn	VERB	kɔn	còn
sự	NOUN	sɯ	sự
lựachọn	VERB	lɯəcɔn	lựachọn
.	PUNCT	.	.

Tấtcả	DET	tɤ̆tka	Tấtcả
chúngtôi	PROPN	cuŋtoj	chúngtôi
đều	X	dɛu	đều
muốn	VERB	muən	muốn
về	X	ve	về
song	CCONJ	sɔŋ	song
không	X	xoŋ	không
muốn	VERB	muən	muốn
ký	VERB	ki	ký
vào	ADP	vaw	vào
đơn	NOUN	dɤn	đơn
tựnguyện	VERB	tɯŋwiən	tựnguyện
xin	VERB	sin	xin
về	X	ve	về
.	PUNCT	.	.

Chúngtôi	PROPN	cuŋtoj	Chúngtôi
muốn	VERB	muən	muốn
làmviệc	VERB	lamviək	làmviệc
kiếm	VERB	kiəm	kiếm
tiền	NOUN	tiən	tiền
,	PUNCT	,	,
kiếm	VERB	kiəm	kiếm
sống	VERB	soŋ	sống
và	SCONJ	va	và
trả	VERB	ca	trả
những	DET	ɲɯŋ	những
khoản	NOUN	xwan	khoản
nợ	NOUN	nɤ	nợ
cho	ADP	cɔ	cho
chuyến	NOUN	cwiən	chuyến
làmăn	VERB	lamăn	làmăn
xa	ADJ	sa	xa
này	PROPN	năj	này
.	PUNCT	.	.

Ngượclại	X	ŋɯəklaj	Ngượclại
,	PUNCT	,	,
không	X	xoŋ	không
có	VERB	kɔ	có
việc	NOUN	viək	việc
thì	CCONJ	tʰi	thì
chúngtôi	PROPN	cuŋtoj	chúngtôi
về	VERB	ve	về
,	PUNCT	,	,
không	X	xoŋ	không
phải	VERB	faj	phải
tựnguyện	VERB	tɯŋwiən	tựnguyện
xin	VERB	sin	xin
về	X	ve	về
để	ADP	de	để
côngty	NOUN	koŋti	côngty
phủi	VERB	fuj	phủi
bỏ	VERB	bɔ	bỏ
mọi	DET	mɔj	mọi
tráchnhiệm	NOUN	cɛcɲiəm	tráchnhiệm
sau	ADP	săw	sau
đó	PROPN	dɔ	đó
.	PUNCT	.	.

căngthẳng	ADJ	kăŋtʰăŋ	căngthẳng
từng	X	tɯŋ	từng
ngày	NOUN	ŋăj	ngày
,	PUNCT	,	,
đói	VERB	dɔj	đói
ăn	VERB	ăn	ăn
,	PUNCT	,	,
những	DET	ɲɯŋ	những
nét	NOUN	nɛt	nét
mặt	NOUN	măt	mặt
xanhxao	ADJ	sɛɲsaw	xanhxao
như	CCONJ	ɲɯ	như
không	X	xoŋ	không
còn	VERB	kɔn	còn
giọt	NOUN	zɔt	giọt
máu	NOUN	măw	máu
.	PUNCT	.	.

trại	NOUN	caj	trại
KemKjang	NOUN	kɛmkjaŋ	KemKjang
...	PUNCT	...	...
864	NUM	864	864
giờ	NOUN	zɤ	giờ
khắckhoải	ADJ	xăkxwaj	khắckhoải
.	PUNCT	.	.

ngày	NOUN	ŋăj	ngày
25	NUM	25	25
-	PUNCT	-	-
10	NUM	10	10
–	PUNCT	–	–
2003	NUM	2003	2003
,	PUNCT	,	,
chúngtôi	PROPN	cuŋtoj	chúngtôi
ngơngác	ADJ	ŋɤŋak	ngơngác
khi	NOUN	xi	khi
bị	VERB	bi	bị
cảnhsát	NOUN	kɛɲsat	cảnhsát
bắt	VERB	băt	bắt
ngay	PART	ŋăj	ngay
trong	ADP	cɔŋ	trong
kháchsạn	NOUN	xɛcsan	kháchsạn
vì	ADP	vi	vì
không	X	xoŋ	không
có	VERB	kɔ	có
giấytờ	NOUN	zɤ̆itɤ	giấytờ
tùythân	ADJ	twitʰɤ̆n	tùythân
.	PUNCT	.	.

Thật	PART	tʰɤ̆t	Thật
là	CCONJ	la	là
khủngkhiếp	ADJ	xuŋxiəp	khủngkhiếp
!	PUNCT	!	!

ngày	NOUN	ŋăj	ngày
2	NUM	2	2
-	PUNCT	-	-
1	NUM	1	1
–	PUNCT	–	–
2004	NUM	2004	2004
,	PUNCT	,	,
HồVănTrương	NOUN	hovăncɯəŋ	HồVănTrương
bị	VERB	bi	bị
té	VERB	tɛ	té
lầu	NOUN	lɤ̆w	lầu
trong	ADP	cɔŋ	trong
khi	NOUN	xi	khi
làmviệc	VERB	lamviək	làmviệc
.	PUNCT	.	.

từ	ADP	tɯ	từ
chiều	NOUN	ciəw	chiều
đến	ADP	den	đến
11	NUM	11	11
giờ	NOUN	zɤ	giờ
đêm	NOUN	dem	đêm
mới	X	mɤj	mới
có	VERB	kɔ	có
ytá	NOUN	ita	ytá
đến	VERB	den	đến
đưa	VERB	dɯə	đưa
đi	VERB	di	đi
bệnhviện	NOUN	beɲviən	bệnhviện
.	PUNCT	.	.

12	NUM	12	12
người	NOUN	ŋɯəj	người
trong	ADP	cɔŋ	trong
tù	NOUN	tu	tù
ra	VERB	za	ra
,	PUNCT	,	,
số	NOUN	so	số
còn	VERB	kɔn	còn
lại	X	laj	lại
thấtnghiệp	VERB	tʰɤ̆tŋiəp	thấtnghiệp
không	X	xoŋ	không
có	VERB	kɔ	có
tiền	NOUN	tiən	tiền
ăn	VERB	ăn	ăn
,	PUNCT	,	,
phải	VERB	faj	phải
tự	PROPN	tɯ	tự
cứu	VERB	kɯw	cứu
nhau	NOUN	ɲăw	nhau
.	PUNCT	.	.

chủ	NOUN	cu	chủ
côngtrường	NOUN	koŋcɯəŋ	côngtrường
không	X	xoŋ	không
nhận	VERB	ɲɤ̆n	nhận
lại	X	laj	lại
vì	ADP	vi	vì
hết	VERB	het	hết
việc	NOUN	viək	việc
.	PUNCT	.	.

Côngty	NOUN	koŋti	Côngty
không	X	xoŋ	không
ai	PROPN	aj	ai
dòmngó	VERB	zɔmŋɔ	dòmngó
.	PUNCT	.	.

HồVănTrương	NOUN	hovăncɯəŋ	HồVănTrương
không	X	xoŋ	không
có	VERB	kɔ	có
tiền	NOUN	tiən	tiền
thanhtoán	VERB	tʰɛɲtwan	thanhtoán
việnphí	NOUN	viənfi	việnphí
không	X	xoŋ	không
biết	VERB	biət	biết
sẽ	X	sɛ	sẽ
rasao	X	zasaw	rasao
.	PUNCT	.	.

có	VERB	kɔ	có
người	NOUN	ŋɯəj	người
maymắn	ADJ	măimăn	maymắn
được	VERB	dɯək	được
về	VERB	ve	về
hai	NUM	haj	hai
ngày	NOUN	ŋăj	ngày
trước	ADP	cɯək	trước
tết	NOUN	tet	tết
,	PUNCT	,	,
số	NOUN	so	số
còn	VERB	kɔn	còn
lại	X	laj	lại
được	VERB	dɯək	được
đưa	VERB	dɯə	đưa
mộtít	NUM	motit	mộtít
tiền	NOUN	tiən	tiền
ăn	VERB	ăn	ăn
và	SCONJ	va	và
những	DET	ɲɯŋ	những
lời	NOUN	lɤj	lời
hứa	VERB	hɯə	hứa
.	PUNCT	.	.

Và	CCONJ	va	Và
ngày	NOUN	ŋăj	ngày
về	VERB	ve	về
.	PUNCT	.	.

ông	NOUN	ʔoŋ	ông
TuấnAnh	NOUN	twɤ̆nɛɲ	TuấnAnh
nói	VERB	nɔj	nói
:	PUNCT	:	:
"	PUNCT	"	"
Lỗi	NOUN	loj	Lỗi
không	X	xoŋ	không
của	ADP	kwa	của
riêng	ADJ	ziəŋ	riêng
ai	PROPN	aj	ai
,	PUNCT	,	,
đây	PROPN	dɤ̆j	đây
là	AUX	la	là
rủiro	ADJ	zujzɔ	rủiro
trong	ADP	cɔŋ	trong
làmăn	VERB	lamăn	làmăn
,	PUNCT	,	,
côngty	NOUN	koŋti	côngty
chỉ	X	ci	chỉ
kiểmsoát	VERB	kiəmswat	kiểmsoát
được	X	dɯək	được
một	NUM	mot	một
phần	NOUN	fɤ̆n	phần
sựviệc	NOUN	sɯviək	sựviệc
.	PUNCT	.	.

sựviệc	NOUN	sɯviək	sựviệc
liêntục	ADJ	liəntuk	liêntục
xảy	VERB	săj	xảy
ra	X	za	ra
khiến	VERB	xiən	khiến
hai	NUM	haj	hai
bên	NOUN	ben	bên
không	X	xoŋ	không
có	VERB	kɔ	có
sự	NOUN	sɯ	sự
hợptác	VERB	hɤptak	hợptác
,	PUNCT	,	,
tincậy	VERB	tinkɤ̆j	tincậy
...	PUNCT	...	...
,	PUNCT	,	,
mệtmỏi	ADJ	metmɔj	mệtmỏi
từ	ADP	tɯ	từ
hai	NUM	haj	hai
phía	NOUN	fiə	phía
"	PUNCT	"	"
.	PUNCT	.	.

Không	X	xoŋ	Không
tiềnbạc	NOUN	tiənbak	tiềnbạc
sứckhỏe	NOUN	sɯkxwej	sứckhỏe
vơi	VERB	vɤj	vơi
đi	X	di	đi
cùng	CCONJ	kuŋ	cùng
cả	PART	ka	cả
số	NOUN	so	số
tưtrang	NOUN	tɯcaŋ	tưtrang
ítỏi	ADJ	itɔj	ítỏi
trên	ADP	cen	trên
người	NOUN	ŋɯəj	người
cũng	X	kuŋ	cũng
được	VERB	dɯək	được
đánhđổi	VERB	dɛɲdoj	đánhđổi
lấy	X	lɤ̆j	lấy
đồdùng	NOUN	dozuŋ	đồdùng
trong	ADP	cɔŋ	trong
những	DET	ɲɯŋ	những
ngày	NOUN	ŋăj	ngày
ở	VERB	ɤ	ở
tù	NOUN	tu	tù
.	PUNCT	.	.

Họ	NOUN	hɔ	Họ
đếm	VERB	dem	đếm
từng	PROPN	tɯŋ	từng
ngày	NOUN	ŋăj	ngày
trôi	VERB	coj	trôi
đi	X	di	đi
trong	ADP	cɔŋ	trong
gánh	NOUN	ɣɛɲ	gánh
nặng	ADJ	năŋ	nặng
tiềnbạc	NOUN	tiənbak	tiềnbạc
.	PUNCT	.	.

Cứ	X	kɯ	Cứ
lấy	VERB	lɤ̆j	lấy
chân	NOUN	cɤ̆n	chân
đạp	VERB	dap	đạp
trên	ADP	cen	trên
nền	NOUN	nen	nền
đất	NOUN	dɤ̆t	đất
để	ADP	de	để
biết	VERB	biət	biết
rất	X	zɤ̆t	rất
thật	ADJ	tʰɤ̆t	thật
rằng	CCONJ	zăŋ	rằng
đây	PROPN	dɤ̆j	đây
là	AUX	la	là
VN	NOUN	vn	VN
"	PUNCT	"	"
.	PUNCT	.	.

cầu	NOUN	kɤ̆w	cầu
BìnhTriệu	NOUN	biɲciəw	BìnhTriệu
2	NUM	2	2
chưa	X	cɯə	chưa
xây	VERB	sɤ̆j	xây
xong	VERB	sɔŋ	xong
,	PUNCT	,	,
làm	VERB	lam	làm
đường	NOUN	dɯəŋ	đường
tạm	ADJ	tam	tạm
cho	ADP	cɔ	cho
các	DET	kak	các
phươngtiện	NOUN	fɯəŋtiən	phươngtiện
giaothông	NOUN	zawtʰoŋ	giaothông
đilại	VERB	dilaj	đilại
.	PUNCT	.	.

điều	NOUN	diəw	điều
đáng	VERB	daŋ	đáng
nói	VERB	nɔj	nói
là	AUX	la	là
sau	ADP	săw	sau
đường	NOUN	dɯəŋ	đường
tạm	ADJ	tam	tạm
đến	ADP	den	đến
...	PUNCT	...	...
trạm	NOUN	cam	trạm
thu	VERB	tʰu	thu
phí	NOUN	fi	phí
tạm	ADJ	tam	tạm
...	PUNCT	...	...

từ	ADP	tɯ	từ
đường	NOUN	dɯəŋ	đường
tạm	ADJ	tam	tạm
.	PUNCT	.	.

ông	NOUN	ʔoŋ	ông
PhạmXuânÁi	NOUN	famswɤ̆naj	PhạmXuânÁi
,	PUNCT	,	,
trưởng	X	cɯəŋ	trưởng
ban	NOUN	ban	ban
kinhtế	NOUN	kiɲte	kinhtế
-	PUNCT	-	-
ngânsách	NOUN	ŋɤ̆nsɛc	ngânsách
hđnd	NOUN	hdnz	hđnd
TP	NOUN	tp	TP
.	PUNCT	.	.
HCM	NOUN	hkm	HCM
:	PUNCT	:	:
bănkhoăn	ADJ	bănxwăn	bănkhoăn
của	ADP	kwa	của
người	NOUN	ŋɯəj	người
dân	NOUN	zɤ̆n	dân
là	AUX	la	là
đúng	ADJ	duŋ	đúng
!	PUNCT	!	!

côngtrình	NOUN	koŋciɲ	côngtrình
cầuđường	NOUN	kɤ̆wdɯəŋ	cầuđường
bìnhtriệu	NOUN	biɲciəw	bìnhtriệu
2	NUM	2	2
LBKT	PUNCT	lbkt	LBKT
BT2	NOUN	bt2	BT2
RBKT	PUNCT	zbkt	RBKT
do	ADP	zɔ	do
có	X	kɔ	có
thayđổi	VERB	tʰăjdoj	thayđổi
thiếtkế	NOUN	tʰiətke	thiếtkế
banđầu	NOUN	bandɤ̆w	banđầu
nên	CCONJ	nen	nên
làm	VERB	lam	làm
cho	X	cɔ	cho
tiếnđộ	NOUN	tiəndo	tiếnđộ
kéodài	VERB	kewzaj	kéodài
.	PUNCT	.	.

Đó	PROPN	dɔ	Đó
là	AUX	la	là
nguyênnhân	NOUN	ŋwiənɲɤ̆n	nguyênnhân
kháchquan	ADJ	xɛckwan	kháchquan
.	PUNCT	.	.

Còn	CCONJ	kɔn	Còn
về	ADP	ve	về
chủquan	ADJ	cukwan	chủquan
thì	CCONJ	tʰi	thì
do	CCONJ	zɔ	do
ngay	PART	ŋăj	ngay
từ	ADP	tɯ	từ
banđầu	NOUN	bandɤ̆w	banđầu
ta	PROPN	ta	ta
chưa	X	cɯə	chưa
có	VERB	kɔ	có
tầmnhìnxa	NOUN	tɤ̆mɲinsa	tầmnhìnxa
về	ADP	ve	về
vấnđề	NOUN	vɤ̆nde	vấnđề
quihoạch	VERB	kwihwɛc	quihoạch
giaothông	NOUN	zawtʰoŋ	giaothông
.	PUNCT	.	.

Trước	ADJ	cɯək	Trước
ta	PROPN	ta	ta
định	VERB	diɲ	định
làm	VERB	lam	làm
nhỏ	ADJ	ɲɔ	nhỏ
,	PUNCT	,	,
vừa	ADJ	vɯə	vừa
để	ADP	de	để
giảiquyết	VERB	zaikwiɛt	giảiquyết
vấnđề	NOUN	vɤ̆nde	vấnđề
áchtắc	VERB	ɛctăk	áchtắc
giaothông	NOUN	zawtʰoŋ	giaothông
ở	ADP	ɤ	ở
cửangõ	NOUN	kɯəŋɔ	cửangõ
thànhphố	NOUN	tʰɛɲfo	thànhphố
.	PUNCT	.	.

việc	NOUN	viək	việc
thayđổi	VERB	tʰăjdoj	thayđổi
